,orderId,createdAt,platformCode,channelCode,deviceCategory,total,delivery,revenue,quantity
6087,207076,2020-03-07,notset,direct,mobile,1202,116,1082,4
6088,207075,2020-03-07,notset,referral,desktop,803,116,718,2
6090,207056,2020-03-07,notset,notset,desktop,2281,116,2210,15
6121,207000,2020-03-07,notset,organic,desktop,1226,0,1226,2
6122,206987,2020-03-07,notset,organic,desktop,3724,200,3636,9
6123,206978,2020-03-07,notset,organic,desktop,43932,928,43004,1
6152,206948,2020-03-07,notset,referral,mobile,1259,141,1115,5
6153,206940,2020-03-07,notset,internal,desktop,2301,116,2149,1
6154,207060,2020-03-07,notset,organic,desktop,939,116,788,1
6156,207093,2020-03-08,notset,direct,desktop,1039,116,954,4
6157,207115,2020-03-08,notset,direct,tablet,2931,116,2826,7
6158,207117,2020-03-08,notset,direct,mobile,4016,200,3781,10
6159,207126,2020-03-08,notset,direct,desktop,548,116,432,2
6160,207146,2020-03-08,notset,direct,desktop,511,116,395,4
6161,207175,2020-03-08,notset,direct,desktop,2550,141,2409,6
6162,207179,2020-03-08,notset,direct,desktop,3225,116,3267,15
6163,207186,2020-03-08,notset,direct,desktop,1651,116,1534,1
6164,207190,2020-03-08,notset,direct,desktop,639,116,488,7
6165,207199,2020-03-08,notset,direct,desktop,7841,0,7841,2
6166,207281,2020-03-08,notset,direct,mobile,12006,140,12911,20
6167,207213,2020-03-08,notset,facebook,mobile,4102,140,3927,1
6218,207201,2020-03-08,notset,organic,desktop,629,0,629,1
6219,207157,2020-03-08,notset,organic,desktop,2918,116,2802,5
6220,207162,2020-03-08,notset,organic,desktop,1522,0,1522,2
6221,207141,2020-03-08,notset,organic,desktop,1195,116,1044,1
6262,207113,2020-03-08,notset,organic,mobile,268,116,152,1
6263,207316,2020-03-09,notset,direct,desktop,21118,611,20507,17
6264,207317,2020-03-09,notset,direct,desktop,439,116,288,1
6265,207327,2020-03-09,notset,direct,desktop,7165,200,6961,6
6266,207333,2020-03-09,notset,direct,desktop,4580,116,4622,2
6267,207378,2020-03-09,notset,direct,desktop,867,116,716,1
6268,207401,2020-03-09,notset,direct,desktop,5058,116,5077,38
6269,207404,2020-03-09,notset,direct,desktop,3595,116,3478,1
6270,207449,2020-03-09,notset,direct,desktop,913,116,797,1
6310,207290,2020-03-09,notset,organic,desktop,2160,116,2008,1
6311,207344,2020-03-09,notset,organic,mobile,666,116,515,2
6312,207336,2020-03-09,notset,organic,desktop,1209,116,1093,1
6313,207395,2020-03-09,notset,organic,desktop,585,116,469,1
6314,207398,2020-03-09,notset,organic,desktop,2500,116,2395,2
6315,207411,2020-03-09,notset,organic,desktop,1032,116,912,2
6316,207480,2020-03-09,notset,organic,desktop,2801,116,2650,1
6317,207436,2020-03-09,notset,organic,mobile,4508,116,4356,2
6318,207431,2020-03-09,notset,organic,desktop,3380,116,3264,4
6319,207386,2020-03-09,notset,referral,desktop,1525,116,1409,1
6346,207424,2020-03-09,notset,organic,desktop,1325,116,1255,7
6348,207490,2020-03-10,notset,direct,desktop,12838,116,13785,4
6349,207538,2020-03-10,notset,direct,desktop,577,116,461,8
6350,207532,2020-03-10,notset,direct,desktop,14131,116,13980,6
6351,207549,2020-03-10,notset,direct,desktop,1583,116,1498,3
6352,207561,2020-03-10,notset,direct,desktop,3195,141,3054,1
6353,207568,2020-03-10,notset,direct,desktop,1750,141,1573,1
6354,207574,2020-03-10,notset,direct,desktop,1795,116,1644,1
6355,207590,2020-03-10,notset,direct,desktop,4580,116,4464,1
6356,207613,2020-03-10,notset,direct,desktop,1583,116,1463,17
6357,207660,2020-03-10,notset,direct,desktop,1744,116,1592,6
6358,207661,2020-03-10,notset,direct,mobile,1890,116,1738,2
6359,207706,2020-03-10,notset,direct,mobile,432,141,256,2
6360,207708,2020-03-10,notset,direct,desktop,1308,116,1237,7
6361,207712,2020-03-10,notset,direct,desktop,16337,928,16488,13
6362,207658,2020-03-10,notset,organic,desktop,1349,116,1198,1
6363,207679,2020-03-10,notset,notset,desktop,5790,116,5639,1
6364,207634,2020-03-10,notset,notset,desktop,8008,541,7694,10
6365,207566,2020-03-10,notset,notset,desktop,3583,116,3431,1
6366,207587,2020-03-10,notset,facebook,desktop,9077,270,8807,5
6406,207669,2020-03-10,notset,organic,desktop,1992,116,1928,3
6407,207698,2020-03-10,notset,organic,mobile,1244,116,1125,2
6408,207605,2020-03-10,notset,organic,desktop,484,116,332,1
6409,207630,2020-03-10,notset,organic,desktop,3600,116,3448,1
6410,207499,2020-03-10,notset,organic,desktop,2805,116,2699,3
6411,207531,2020-03-10,notset,organic,desktop,1946,116,1794,3
6412,207541,2020-03-10,notset,organic,desktop,2073,116,1967,10
6413,207526,2020-03-10,notset,organic,tablet,1050,116,966,2
6454,207534,2020-03-10,notset,organic,desktop,328,141,152,1
6455,207517,2020-03-10,notset,organic,desktop,1992,116,1887,2
6456,207609,2020-03-10,notset,organic,desktop,2129,116,2004,5
6457,207627,2020-03-10,notset,organic,desktop,4332,116,4180,3
6458,207676,2020-03-10,notset,internal,desktop,4190,116,4092,4
6460,207727,2020-03-11,notset,direct,mobile,4453,116,4302,5
6461,207721,2020-03-11,notset,direct,desktop,646,0,678,6
6462,207729,2020-03-11,notset,direct,desktop,777,116,625,22
6463,207785,2020-03-11,notset,direct,desktop,4477,116,4507,8
6464,207808,2020-03-11,notset,direct,mobile,1075,141,966,2
6465,207819,2020-03-11,notset,direct,desktop,1966,116,1850,4
6466,207824,2020-03-11,notset,direct,desktop,879,116,795,2
6467,207847,2020-03-11,notset,direct,desktop,2740,116,2620,5
6468,207854,2020-03-11,notset,direct,desktop,2512,141,2336,3
6469,207857,2020-03-11,notset,direct,desktop,1101,116,949,2
6470,207865,2020-03-11,notset,direct,desktop,2137,116,2017,11
6471,207868,2020-03-11,notset,direct,mobile,20943,928,21295,2
6472,207890,2020-03-11,notset,direct,desktop,3240,116,3283,13
6473,207913,2020-03-11,notset,direct,desktop,2295,116,2178,8
6474,207846,2020-03-11,notset,organic,desktop,5445,611,4799,1
6475,207805,2020-03-11,notset,organic,desktop,2108,116,2009,2
6476,207767,2020-03-11,notset,organic,desktop,3112,116,2960,1
6477,207734,2020-03-11,notset,notset,desktop,6700,259,6699,3
6503,207898,2020-03-11,notset,organic,desktop,750,116,633,1
6504,207878,2020-03-11,notset,organic,desktop,1779,116,1790,9
6505,207871,2020-03-11,notset,organic,mobile,1624,116,1472,5
6506,207826,2020-03-11,notset,organic,desktop,1028,116,908,4
6507,207850,2020-03-11,notset,organic,desktop,2449,116,2343,4
6508,207801,2020-03-11,notset,organic,desktop,4048,116,4055,10
6510,207788,2020-03-11,notset,referral,desktop,2561,200,2414,2
6545,207845,2020-03-11,notset,organic,desktop,1601,116,1507,2
6546,207907,2020-03-11,notset,organic,desktop,3935,141,3906,2
6547,207848,2020-03-11,notset,referral,desktop,2574,116,2468,14
6550,207939,2020-03-12,notset,direct,desktop,522,116,370,3
6551,207967,2020-03-12,notset,direct,desktop,843,116,724,7
6552,207976,2020-03-12,notset,direct,desktop,1230,116,1079,2
6553,207980,2020-03-12,notset,direct,desktop,4265,116,4149,9
6554,207981,2020-03-12,notset,direct,desktop,9319,140,9437,51
6555,207997,2020-03-12,notset,direct,desktop,21574,611,22026,15
6556,208036,2020-03-12,notset,direct,desktop,3898,116,3905,21
6557,208068,2020-03-12,notset,direct,desktop,3077,116,3119,2
6558,208106,2020-03-12,notset,direct,desktop,7918,141,7901,6
6559,208107,2020-03-12,notset,direct,desktop,15081,0,15374,6
6560,208122,2020-03-12,notset,direct,desktop,1286,0,1286,2
6561,208123,2020-03-12,notset,direct,desktop,3006,0,3052,14
6562,208153,2020-03-12,notset,direct,desktop,685,116,534,2
6603,208016,2020-03-12,notset,organic,desktop,3148,116,2997,10
6604,208069,2020-03-12,notset,organic,mobile,1562,116,1498,10
6605,208093,2020-03-12,notset,organic,desktop,1209,116,1093,1
6606,208104,2020-03-12,notset,organic,desktop,1180,116,1028,1
6607,208129,2020-03-12,notset,organic,mobile,513,116,397,2
6651,207916,2020-03-12,notset,organic,desktop,861,116,745,2
6652,208019,2020-03-12,notset,organic,desktop,350,141,209,2
6653,208124,2020-03-12,notset,internal,desktop,7840,611,7353,2
6654,208155,2020-03-12,notset,internal,desktop,2459,140,2319,1
6658,208184,2020-03-13,notset,direct,mobile,4196,541,3666,4
6659,208192,2020-03-13,notset,direct,desktop,26438,200,28074,19
6660,208215,2020-03-13,notset,direct,mobile,38,7,723,1
6661,208243,2020-03-13,notset,direct,desktop,1273,116,1121,6
6662,208291,2020-03-13,notset,direct,mobile,893,116,741,2
6663,208321,2020-03-13,notset,direct,desktop,709,116,557,2
6664,208340,2020-03-13,notset,direct,desktop,2675,116,2605,3
6665,208350,2020-03-13,notset,direct,desktop,7601,611,7114,3
6666,208359,2020-03-13,notset,direct,desktop,2140,116,2076,3
6695,208255,2020-03-13,notset,organic,desktop,4941,140,4924,5
6696,208211,2020-03-13,notset,organic,desktop,349,0,349,1
6697,208276,2020-03-13,notset,organic,desktop,11674,116,11681,5
6698,208299,2020-03-13,notset,organic,mobile,610,116,458,1
6699,208166,2020-03-13,notset,organic,desktop,3513,541,2990,2
6700,208190,2020-03-13,notset,organic,mobile,570,116,418,2
6745,208165,2020-03-13,notset,referral,desktop,2090,116,1939,1
6746,208298,2020-03-13,notset,referral,desktop,6230,259,6264,6
6749,208442,2020-03-14,notset,direct,desktop,878,116,762,2
6750,208516,2020-03-14,notset,direct,mobile,1777,116,1671,7
6751,208458,2020-03-14,notset,notset,desktop,1508,116,1356,1
6783,208452,2020-03-14,notset,organic,desktop,2406,116,2336,2
6784,208433,2020-03-14,notset,organic,desktop,565,116,449,6
6785,208460,2020-03-14,notset,organic,mobile,2570,116,2464,3
6786,208518,2020-03-14,notset,organic,desktop,3182,141,3200,3
6807,208462,2020-03-14,notset,organic,mobile,523,141,347,1
6808,208492,2020-03-14,notset,organic,desktop,743,116,592,1
6809,208432,2020-03-14,notset,referral,mobile,377,116,226,1
6811,208586,2020-03-15,notset,direct,desktop,5725,116,5574,6
6812,208629,2020-03-15,notset,direct,desktop,4127,116,3975,2
6813,208639,2020-03-15,notset,direct,desktop,24632,928,25500,3
6814,208653,2020-03-15,notset,direct,desktop,3283,116,3131,8
6815,208654,2020-03-15,notset,direct,tablet,2136,116,2030,2
6860,208708,2020-03-15,notset,organic,desktop,1663,141,1539,2
6861,208576,2020-03-15,notset,organic,mobile,639,116,488,1
6862,208624,2020-03-15,notset,organic,desktop,2062,116,1911,4
6863,208612,2020-03-15,notset,organic,desktop,2195,116,2044,9
6895,208664,2020-03-15,notset,organic,desktop,1766,116,1614,6
6896,208767,2020-03-16,notset,direct,desktop,3126,116,3136,7
6897,208799,2020-03-16,notset,direct,desktop,804,141,627,6
6898,208810,2020-03-16,notset,direct,desktop,1290,116,1174,1
6899,208816,2020-03-16,notset,direct,desktop,77,15,62,1
6900,208823,2020-03-16,notset,direct,mobile,256,116,105,1
6901,208852,2020-03-16,notset,direct,desktop,8608,140,8726,30
6902,208867,2020-03-16,notset,direct,desktop,1676,116,1559,3
6903,208868,2020-03-16,notset,direct,desktop,7392,116,7276,8
6904,208887,2020-03-16,notset,direct,desktop,385,141,209,2
6905,208922,2020-03-16,notset,direct,desktop,526,116,410,1
6906,208745,2020-03-16,notset,organic,desktop,1759,200,1570,3
6961,208936,2020-03-16,notset,organic,desktop,1384,116,1314,5
6962,208772,2020-03-16,notset,organic,desktop,595,116,478,5
6963,208916,2020-03-16,notset,organic,mobile,14536,541,13996,39
6964,208929,2020-03-16,notset,organic,desktop,762,141,586,1
6965,208932,2020-03-16,notset,organic,mobile,347,116,230,2
6966,208724,2020-03-16,notset,organic,desktop,812,116,660,1
6991,208771,2020-03-16,notset,organic,desktop,1678,116,1526,1
6992,208939,2020-03-16,notset,organic,desktop,949,116,790,3
6996,209037,2020-03-17,notset,direct,desktop,1336,116,1273,3
6997,209052,2020-03-17,notset,direct,desktop,3513,541,2983,2
6998,209056,2020-03-17,notset,direct,desktop,2536,116,2384,1
6999,209087,2020-03-17,notset,direct,desktop,2735,116,2584,1
7000,209088,2020-03-17,notset,direct,desktop,480,116,364,3
7001,209096,2020-03-17,notset,direct,mobile,780,116,629,2
7002,209150,2020-03-17,notset,direct,desktop,2700,141,2559,3
7050,209119,2020-03-17,notset,organic,desktop,422,141,281,1
7051,209050,2020-03-17,notset,organic,mobile,1100,116,983,3
7052,209080,2020-03-17,notset,organic,desktop,340,141,199,1
7053,209082,2020-03-17,notset,organic,desktop,1132,141,956,3
7056,209158,2020-03-17,notset,referral,desktop,1103,116,986,1
7098,209058,2020-03-17,notset,organic,desktop,303,116,152,1
7099,209105,2020-03-17,notset,organic,desktop,2912,116,2760,1
7102,209198,2020-03-18,notset,direct,desktop,269,116,153,2
7103,209205,2020-03-18,notset,direct,desktop,1703,116,1551,4
7104,209215,2020-03-18,notset,direct,mobile,1724,200,1570,3
7105,209235,2020-03-18,notset,direct,desktop,1650,116,1544,2
7106,209237,2020-03-18,notset,direct,desktop,10899,116,12859,6
7107,209251,2020-03-18,notset,direct,desktop,13964,541,13388,6
7108,209271,2020-03-18,notset,direct,desktop,456,116,340,1
7109,209273,2020-03-18,notset,direct,desktop,2160,116,2061,2
7110,209323,2020-03-18,notset,direct,desktop,1746,116,1630,3
7111,209355,2020-03-18,notset,direct,desktop,13328,799,13628,8
7112,209220,2020-03-18,notset,notset,desktop,1358,116,1287,4
7200,209187,2020-03-18,notset,internal,desktop,711,116,560,4
7204,209395,2020-03-19,notset,direct,desktop,4969,116,4818,4
7205,209402,2020-03-19,notset,direct,desktop,1354,116,1283,3
7206,209467,2020-03-19,notset,direct,desktop,2265,116,2114,1
7207,209515,2020-03-19,notset,direct,desktop,22578,928,23293,6
7208,209517,2020-03-19,notset,direct,desktop,2771,116,2654,1
7209,209518,2020-03-19,notset,direct,desktop,998,116,881,4
7210,209501,2020-03-19,notset,organic,desktop,479,116,363,1
7211,209553,2020-03-19,notset,notset,desktop,839,116,723,1
7212,209470,2020-03-19,notset,notset,desktop,1966,116,1815,22
7263,209443,2020-03-19,notset,organic,desktop,1047,116,931,8
7264,209516,2020-03-19,notset,organic,desktop,880,141,704,1
7265,209523,2020-03-19,notset,organic,desktop,3478,541,3096,2
7267,209492,2020-03-19,notset,referral,desktop,1567,116,1503,2
7294,209420,2020-03-19,notset,organic,desktop,709,116,558,2
7295,209556,2020-03-19,notset,organic,desktop,1962,116,1846,9
7297,209610,2020-03-20,notset,direct,mobile,4317,116,4165,1
7298,209670,2020-03-20,notset,direct,desktop,12063,259,12884,6
7299,209677,2020-03-20,notset,direct,desktop,3034,141,2858,3
7300,209714,2020-03-20,notset,direct,desktop,4136,259,3878,4
7301,209688,2020-03-20,notset,organic,desktop,3999,116,3847,2
7302,209671,2020-03-20,notset,organic,desktop,332,116,215,1
7303,209667,2020-03-20,notset,organic,desktop,616,116,499,1
7351,209784,2020-03-20,notset,organic,desktop,3396,116,3297,8
7352,209771,2020-03-20,notset,organic,mobile,805,116,689,2
7353,209743,2020-03-20,notset,organic,desktop,276,141,135,3
7354,209614,2020-03-20,notset,organic,mobile,1220,141,1044,1
7355,209615,2020-03-20,notset,organic,desktop,1282,116,1130,1
7356,209622,2020-03-20,notset,organic,desktop,3653,259,3360,1
7357,209652,2020-03-20,notset,organic,desktop,10376,799,9623,4
7396,209664,2020-03-20,notset,organic,desktop,569,116,417,1
7397,209708,2020-03-20,notset,internal,mobile,444,116,328,1
7398,209704,2020-03-20,notset,referral,desktop,2148,116,1996,1
7400,209836,2020-03-21,notset,direct,desktop,912,116,796,3
7401,209890,2020-03-21,notset,direct,desktop,1079,116,962,3
7402,209823,2020-03-21,notset,organic,desktop,818,116,667,1
7403,209900,2020-03-21,notset,facebook,desktop,1173,116,1057,1
7443,209829,2020-03-21,notset,organic,desktop,783,116,667,1
7444,209863,2020-03-21,notset,organic,desktop,530,116,413,1
7445,209926,2020-03-21,notset,organic,desktop,439,116,323,1
7446,209961,2020-03-21,notset,organic,desktop,1096,116,945,6
7447,209959,2020-03-21,notset,organic,desktop,926,116,810,3
7448,209955,2020-03-21,notset,organic,tablet,1627,141,1451,1
7449,209943,2020-03-21,notset,organic,desktop,1142,116,1025,3
7487,209867,2020-03-21,notset,organic,desktop,19827,259,19533,1
7488,209917,2020-03-21,notset,referral,mobile,1300,116,1184,1
7490,209985,2020-03-22,notset,direct,desktop,1653,141,1512,3
7491,210025,2020-03-22,notset,direct,desktop,435,116,318,2
7492,210046,2020-03-22,notset,direct,desktop,1641,116,1571,7
7493,210064,2020-03-22,notset,direct,mobile,1559,116,1407,2
7494,210133,2020-03-22,notset,direct,desktop,3798,116,3829,10
7495,210126,2020-03-22,notset,direct,desktop,260,116,143,2
7496,210141,2020-03-22,notset,direct,desktop,1247,116,1130,1
7497,210144,2020-03-22,notset,direct,desktop,1809,116,1710,3
7498,210200,2020-03-22,notset,direct,desktop,1178,116,1061,3
7557,209997,2020-03-22,notset,organic,desktop,56,15,43,2
7558,210000,2020-03-22,notset,organic,mobile,1463,116,1392,4
7559,210058,2020-03-22,notset,organic,desktop,1086,116,934,3
7560,210105,2020-03-22,notset,organic,desktop,782,141,605,1
7561,210124,2020-03-22,notset,organic,desktop,786,116,635,1
7562,209991,2020-03-22,notset,organic,mobile,2700,116,2630,17
7594,210177,2020-03-22,notset,internal,mobile,1173,116,1056,1
7596,210240,2020-03-23,notset,direct,desktop,682,116,566,3
7597,210231,2020-03-23,notset,direct,desktop,770,116,618,4
7598,210265,2020-03-23,notset,direct,desktop,2657,140,2517,1
7599,210277,2020-03-23,notset,direct,desktop,10194,116,10237,37
7600,210322,2020-03-23,notset,direct,desktop,1560,116,1409,1
7601,210352,2020-03-23,notset,direct,desktop,5916,116,5799,10
7602,210373,2020-03-23,notset,direct,desktop,4137,140,4145,10
7603,210382,2020-03-23,notset,direct,desktop,711,116,559,4
7604,210398,2020-03-23,notset,direct,desktop,885,116,733,16
7605,210442,2020-03-23,notset,direct,desktop,3086,116,2935,1
7606,210340,2020-03-23,notset,organic,desktop,4028,116,3876,1
7607,210269,2020-03-23,notset,notset,mobile,874,116,758,5
7608,210387,2020-03-23,notset,facebook,desktop,3533,200,3298,3
7669,210327,2020-03-23,notset,organic,desktop,548,116,432,1
7670,210437,2020-03-23,notset,organic,desktop,3766,116,3650,5
7671,210216,2020-03-23,notset,organic,mobile,1303,116,1233,3
7672,210250,2020-03-23,notset,organic,desktop,2667,116,2563,2
7673,210257,2020-03-23,notset,organic,desktop,1661,116,1510,1
7705,210358,2020-03-23,notset,organic,desktop,1837,116,1720,6
7706,210263,2020-03-23,notset,organic,desktop,1290,116,1174,1
7707,210312,2020-03-23,notset,referral,desktop,973,116,821,1
7708,210284,2020-03-23,notset,referral,desktop,56,15,41,1
7709,210345,2020-03-23,notset,referral,desktop,11408,799,10574,1
7710,210459,2020-03-24,notset,direct,desktop,1061,116,945,6
7711,210461,2020-03-24,notset,direct,desktop,1348,116,1242,3
7712,210480,2020-03-24,notset,direct,desktop,3048,116,2977,2
7713,210541,2020-03-24,notset,direct,desktop,901,116,785,2
7714,210543,2020-03-24,notset,direct,desktop,952,116,836,1
7715,210545,2020-03-24,notset,direct,desktop,888,116,736,11
7716,210552,2020-03-24,notset,direct,desktop,725,116,573,2
7717,210575,2020-03-24,notset,direct,desktop,524,116,408,7
7718,210600,2020-03-24,notset,direct,mobile,457,116,341,1
7719,210612,2020-03-24,notset,direct,desktop,2824,116,2753,12
7720,210651,2020-03-24,notset,direct,desktop,8468,200,8562,5
7721,210648,2020-03-24,notset,referral,desktop,815,116,698,1
7780,210449,2020-03-24,notset,organic,desktop,309,116,193,1
7781,210534,2020-03-24,notset,organic,desktop,4134,140,3994,1
7782,210508,2020-03-24,notset,organic,desktop,935,116,818,5
7783,210494,2020-03-24,notset,organic,desktop,1865,116,1759,5
7784,210613,2020-03-24,notset,organic,desktop,357,116,206,1
7785,210544,2020-03-24,notset,organic,mobile,5550,116,5557,15
7786,210615,2020-03-24,notset,organic,mobile,1173,116,1056,1
7787,210677,2020-03-24,notset,organic,desktop,315,116,199,1
7788,210623,2020-03-24,notset,organic,desktop,15211,116,15059,4
7821,210614,2020-03-24,notset,organic,desktop,468,116,351,1
7822,210488,2020-03-24,notset,organic,mobile,304,116,152,1
7823,210657,2020-03-24,notset,organic,desktop,444,141,268,6
7824,210454,2020-03-24,notset,referral,mobile,968,116,852,4
7825,210465,2020-03-24,notset,internal,mobile,1103,116,987,2
7826,210547,2020-03-24,notset,internal,desktop,926,116,775,1
7827,210566,2020-03-24,notset,referral,desktop,2666,116,2596,26
7828,210698,2020-03-25,notset,direct,desktop,8492,116,8376,6
7829,210735,2020-03-25,notset,direct,desktop,1278,116,1126,2
7830,210736,2020-03-25,notset,direct,desktop,3523,116,3417,2
7831,210741,2020-03-25,notset,direct,desktop,488,116,371,4
7832,210753,2020-03-25,notset,direct,desktop,1855,116,1750,2
7833,210786,2020-03-25,notset,direct,desktop,343,116,192,4
7834,210795,2020-03-25,notset,direct,desktop,1059,116,907,4
7835,210859,2020-03-25,notset,direct,desktop,445,141,269,1
7836,210774,2020-03-25,notset,notset,desktop,772,116,656,2
7837,210816,2020-03-25,notset,notset,desktop,3202,116,3244,14
7882,210841,2020-03-25,notset,organic,mobile,350,116,234,1
7883,210858,2020-03-25,notset,organic,desktop,844,116,692,1
7884,210861,2020-03-25,notset,organic,desktop,967,116,815,2
7909,210746,2020-03-25,notset,referral,desktop,1181,116,1064,2
