orderId;createdAt;platformId;platformCode;channelId;channelCode;tagCodes;adCode;adGroup;adName;adContent;adSearchQuery;adProductCode;deviceCategory;total;tax;delivery;revenue;profit;quantity;currencyCode
197502;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1258;264;116;1107;;1;CZK
197507;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4177;877;116;4255;;6;CZK
197517;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;721;151;141;580;;3;CZK
197529;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1384;291;116;1268;;1;CZK
197543;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1053;221;116;937;;2;CZK
197607;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;703;148;116;551;;1;CZK
197610;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1396;293;116;1290;;2;CZK
197587;2020-01-20T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1384;291;116;1321;;2;CZK
197633;2020-01-20T00:00:00;308_heurekacz;HeurekaCz;308_heureka;heureka;;;;;;;;desktop;621;130;116;505;;3;CZK
197565;2020-01-20T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;1265;266;116;1149;;2;CZK
197641;2020-01-20T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;725;152;116;609;;2;CZK
197636;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;10826;2274;140;10687;;11;CZK
197666;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;6842;1437;141;6666;;3;CZK
197588;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2173;456;116;2021;;6;CZK
197571;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2102;441;116;2031;;4;CZK
197615;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2066;434;116;1914;;1;CZK
197609;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1028;216;116;889;;5;CZK
197549;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1209;254;141;1033;;1;CZK
197552;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;768;161;116;652;;3;CZK
197532;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;716;150;0;716;;1;CZK
197533;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;2953;620;141;2777;;4;CZK
197478;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;mobile;1184;249;116;1033;;1;CZK
197481;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_sea;sklik_sea;;;;;;;;tablet;938;197;116;821;;1;CZK
197635;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_pla;sklik_pla;;;;;;;;desktop;820;172;116;669;;1;CZK
197596;2020-01-20T00:00:00;308_sklik;Sklik;308_sklik_rem;sklik_rem;;;;;;;;desktop;616;129;116;464;;1;CZK
197617;2020-01-20T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1431;301;116;1368;;2;CZK
197620;2020-01-20T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2559;537;116;2408;;1;CZK
197535;2020-01-20T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;9629;2022;200;9394;;1;CZK
197540;2020-01-20T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2224;467;116;2126;;3;CZK
197634;2020-01-20T00:00:00;308_notset;notset;308_referral;referral;;;;;;;;desktop;2054;431;116;1938;;1;CZK
197584;2020-01-20T00:00:00;308_zbozicz;ZboziCz;308_zbozi;zbozi;;;;;;;;desktop;1969;414;116;1864;;7;CZK
197621;2020-01-20T00:00:00;308_zbozicz;ZboziCz;308_zbozi;zbozi;;;;;;;;desktop;1584;333;116;1432;;1;CZK
197536;2020-01-20T00:00:00;308_zbozicz;ZboziCz;308_zbozi;zbozi;;;;;;;;desktop;541;114;116;390;;1;CZK
197679;2020-01-21T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;697;146;116;581;;1;CZK
197699;2020-01-21T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;mobile;2940;617;116;2788;;1;CZK
197779;2020-01-21T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;2054;431;116;1983;;4;CZK
197807;2020-01-21T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1714;360;116;1598;;14;CZK
197822;2020-01-21T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;mobile;690;145;116;538;;2;CZK
197842;2020-01-21T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;7695;1616;140;7555;;3;CZK
197835;2020-01-21T00:00:00;308_notset;notset;308_notset;notset;;;;;;;;desktop;4792;1006;116;4905;;7;CZK
197815;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;717;151;116;566;;3;CZK
197809;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;2238;470;0;2238;;10;CZK
197812;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;mobile;1195;251;116;1044;;1;CZK
197762;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;tablet;4224;887;141;4129;;9;CZK
197767;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1522;320;141;1345;;1;CZK
197768;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;3194;671;116;3042;;5;CZK
197727;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1763;370;116;1611;;5;CZK
197694;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1913;402;116;1807;;2;CZK
197696;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;2268;476;116;2116;;3;CZK
197680;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;656;138;116;539;;1;CZK
197681;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1327;279;0;1327;;1;CZK
197678;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;572;120;116;421;;2;CZK
197685;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1584;333;116;1432;;1;CZK
197683;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;632;133;141;456;;2;CZK
197713;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2456;516;0;2501;;36;CZK
197718;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;4174;876;116;4022;;5;CZK
197735;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;381;80;116;229;;3;CZK
197748;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;3241;681;116;3318;;2;CZK
197751;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2348;493;116;2231;;1;CZK
197752;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1913;402;116;1761;;1;CZK
197764;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;434;91;116;282;;6;CZK
197754;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;369;77;116;217;;1;CZK
197721;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;288;60;0;288;;1;CZK
197780;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;580;122;116;464;;1;CZK
197788;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;2500;525;116;2349;;1;CZK
197792;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1109;233;116;958;;1;CZK
197793;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2559;537;116;2453;;3;CZK
197813;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1854;389;116;1784;;2;CZK
197814;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;4817;1011;141;4870;;9;CZK
197771;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1848;388;116;1697;;2;CZK
197772;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1425;299;116;1321;;3;CZK
197803;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1643;345;116;1572;;2;CZK
197800;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;889;187;116;785;;4;CZK
197837;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;373;78;116;221;;1;CZK
197839;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;9399;1974;200;9164;;1;CZK
197844;2020-01-21T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;550;115;116;434;;1;CZK
197843;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2706;568;116;2607;;3;CZK
197847;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;mobile;452;95;0;452;;1;CZK
197801;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;4015;843;140;4069;;3;CZK
197797;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;421;88;116;304;;1;CZK
197769;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2289;481;116;2138;;1;CZK
197750;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2030;426;116;1879;;1;CZK
197738;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2264;475;0;2317;;7;CZK
197719;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;3463;727;140;3288;;2;CZK
197732;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1055;222;116;904;;1;CZK
197709;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;3019;634;116;2909;;7;CZK
197692;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1186;249;116;1034;;1;CZK
197781;2020-01-21T00:00:00;308_heurekacz;HeurekaCz;308_heureka;heureka;;;;;;;;desktop;607;128;116;456;;2;CZK
197700;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;9594;2015;200;9980;;2;CZK
197759;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;975;205;116;859;;4;CZK
197756;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1372;288;116;1273;;3;CZK
197783;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1114;234;116;975;;2;CZK
197784;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;987;207;0;987;;2;CZK
197795;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2467;518;116;2351;;3;CZK
197720;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2967;623;116;2815;;7;CZK
197739;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2173;456;116;2068;;3;CZK
197737;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1364;286;0;1364;;2;CZK
197753;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1176;247;116;1059;;1;CZK
197786;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;8878;1864;541;8778;;5;CZK
197836;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1139;239;141;963;;1;CZK
197823;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;1251;263;116;1099;;1;CZK
197831;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1579;332;116;1480;;4;CZK
197703;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1096;230;116;944;;1;CZK
197708;2020-01-21T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1200;252;141;1059;;1;CZK
197846;2020-01-21T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;2207;463;116;2101;;2;CZK
197765;2020-01-21T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;4815;1011;116;4699;;1;CZK
197785;2020-01-21T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;8717;1831;140;9128;;7;CZK
197845;2020-01-21T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;8646;1816;259;8938;;2;CZK
197776;2020-01-21T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;813;171;116;697;;3;CZK
197701;2020-01-21T00:00:00;308_sklik;Sklik;308_sklik_bra;sklik_bra;;;;;;;;desktop;1427;300;116;1311;;4;CZK
197682;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;335;70;0;335;;1;CZK
197673;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;8754;1838;611;8811;;7;CZK
197741;2020-01-21T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;5954;1250;116;6031;;7;CZK
197691;2020-01-21T00:00:00;308_notset;notset;308_referral;referral;;;;;;;;mobile;697;146;116;546;;1;CZK
197734;2020-01-21T00:00:00;308_notset;notset;308_referral;referral;;;;;;;;desktop;8621;1810;541;8521;;18;CZK
197710;2020-01-21T00:00:00;308_notset;notset;308_referral;referral;;;;;;;;desktop;1355;285;116;1204;;52;CZK
197830;2020-01-21T00:00:00;308_zbozicz;ZboziCz;308_zbozi;zbozi;;;;;;;;desktop;8129;1707;200;8597;;3;CZK
197858;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;mobile;795;167;116;679;;2;CZK
197860;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1967;413;116;1868;;6;CZK
197864;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;4556;957;116;4405;;8;CZK
197867;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;2783;584;116;2631;;1;CZK
197855;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1548;325;116;1450;;2;CZK
197888;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;757;159;116;606;;1;CZK
197889;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;11379;2390;116;11262;;15;CZK
197914;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;3113;654;116;2997;;4;CZK
197943;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1562;328;116;1446;;1;CZK
197974;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;962;202;116;823;;3;CZK
198012;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;1726;362;0;1771;;13;CZK
198036;2020-01-22T00:00:00;308_notset;notset;308_direct;direct;;;;;;;;desktop;5987;1257;140;5847;;1;CZK
197962;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1365;287;116;1249;;1;CZK
197973;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;2175;457;116;2023;;4;CZK
197994;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;mobile;1040;218;0;1040;;5;CZK
197996;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;mobile;4615;969;116;4464;;1;CZK
197917;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1195;251;116;1044;;1;CZK
197868;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1240;260;116;1123;;1;CZK
198031;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;4087;858;141;3946;;3;CZK
198020;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;tablet;1396;293;116;1290;;2;CZK
198051;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;697;146;116;546;;1;CZK
198052;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_bra;adwords_bra;;;;;;;;desktop;1853;389;116;1782;;3;CZK
198030;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;tablet;4074;855;200;3839;;1;CZK
198047;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1387;291;116;1235;;5;CZK
198061;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;tablet;6033;1267;140;5858;;3;CZK
198003;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;803;169;116;699;;2;CZK
198008;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;3241;681;116;3089;;1;CZK
198034;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;303;64;116;187;;1;CZK
198025;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;240;50;116;123;;1;CZK
197869;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1250;263;116;1099;;1;CZK
197857;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1513;318;116;1397;;1;CZK
197887;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;7612;1598;116;7495;;1;CZK
197893;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;926;194;116;774;;1;CZK
197911;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;439;92;116;288;;1;CZK
197925;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;3969;834;116;3863;;2;CZK
197929;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2023;425;116;1872;;5;CZK
197997;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;tablet;993;209;116;877;;1;CZK
198001;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;1382;290;116;1230;;3;CZK
197995;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;827;174;116;711;;1;CZK
197985;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;10703;2248;799;9869;;1;CZK
197989;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;727;153;141;551;;1;CZK
197976;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1992;418;116;1875;;4;CZK
197981;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;2700;567;116;2584;;1;CZK
197960;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;745;156;116;629;;1;CZK
197942;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;818;172;0;818;;4;CZK
197954;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;251;53;116;135;;1;CZK
197944;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;350;74;116;234;;1;CZK
197861;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;338;71;116;221;;1;CZK
197863;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;desktop;1325;278;116;1186;;2;CZK
197854;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_pla;adwords_pla;;;;;;;;mobile;687;144;141;546;;1;CZK
197940;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_dsa;adwords_dsa;;;;;;;;desktop;5702;1197;140;5527;;32;CZK
197920;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_dsa;adwords_dsa;;;;;;;;desktop;317;67;0;317;;2;CZK
197927;2020-01-22T00:00:00;308_adwords;AdWords;308_adwords_rem;adwords_rem;;;;;;;;desktop;2593;545;141;2429;;4;CZK
197933;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;6257;1314;116;6809;;5;CZK
197892;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;28161;5914;611;28614;;4;CZK
197876;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;mobile;4074;855;200;3986;;2;CZK
197877;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;1478;310;116;1327;;1;CZK
197937;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;187;39;0;187;;1;CZK
197967;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;9599;2016;259;9569;;2;CZK
198027;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2383;500;116;2231;;1;CZK
198028;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2283;479;140;2108;;2;CZK
198057;2020-01-22T00:00:00;308_notset;notset;308_organic;organic;;;;;;;;desktop;2878;604;140;2703;;2;CZK
197968;2020-01-22T00:00:00;308_heurekacz;HeurekaCz;308_heureka;heureka;;;;;;;;desktop;374;78;116;222;;1;CZK
197969;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;tablet;1795;377;116;1690;;3;CZK
197923;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3224;677;116;3219;;4;CZK
197959;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1939;407;0;1939;;3;CZK
197878;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;2173;456;116;2102;;4;CZK
197894;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2595;545;140;2466;;4;CZK
197900;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1180;248;116;1028;;1;CZK
197919;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;14821;3112;928;14956;;3;CZK
198022;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1195;251;116;1079;;2;CZK
198024;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4074;855;200;4068;;2;CZK
198059;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;mobile;4379;920;200;4326;;3;CZK
198039;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;2724;572;116;2661;;4;CZK
198043;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4074;855;200;3839;;1;CZK
198045;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4597;965;200;4414;;3;CZK
197916;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1417;298;116;1301;;2;CZK
197934;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4074;855;200;3885;;2;CZK
197922;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3864;811;141;3917;;5;CZK
197901;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;5642;1185;140;5467;;3;CZK
197906;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1473;309;116;1374;;2;CZK
197910;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4074;855;200;4068;;2;CZK
197870;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3051;641;116;2935;;5;CZK
197871;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;797;167;116;680;;1;CZK
197873;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1728;363;116;1664;;2;CZK
197957;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;3057;642;116;2994;;5;CZK
197947;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1005;211;0;1005;;5;CZK
197948;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;1357;285;0;1402;;3;CZK
197983;2020-01-22T00:00:00;308_silverpop;Silverpop;308_emailing;emailing;;;;;;;;desktop;4361;916;200;4174;;4;CZK
197982;2020-01-22T00:00:00;308_rtbhouse;RtbHouse;308_rtbhouse;rtbhouse;;;;;;;;desktop;4951;1040;200;4898;;4;CZK
