periodCode;reportGranularity;salesChannel;platformCode;channelCode;tagCodes;marketingInvestment;impressions;clicks;visits;conversions;deliveries;currencyCode;appliedAttributionModel;periodStartDate
20200220;Daily;online;unpaid;direct;;0;0;0;581;0;0;CZK;lastTouch;2020-02-20T00:00:00.0000000
20200221;Daily;online;unpaid;direct;;0;0;0;586;0;0;CZK;lastTouch;2020-02-21T00:00:00.0000000
20200222;Daily;online;unpaid;direct;;0;0;0;399;0;0;CZK;lastTouch;2020-02-22T00:00:00.0000000
20200223;Daily;online;unpaid;direct;;0;0;0;519;0;0;CZK;lastTouch;2020-02-23T00:00:00.0000000
20200224;Daily;online;unpaid;direct;;0;0;0;607;0;0;CZK;lastTouch;2020-02-24T00:00:00.0000000
20200225;Daily;online;unpaid;direct;;0;0;0;526;0;0;CZK;lastTouch;2020-02-25T00:00:00.0000000
20200226;Daily;online;unpaid;direct;;0;0;0;614;0;0;CZK;lastTouch;2020-02-26T00:00:00.0000000
20200227;Daily;online;unpaid;direct;;0;0;0;668;0;0;CZK;lastTouch;2020-02-27T00:00:00.0000000
20200228;Daily;online;unpaid;direct;;0;0;0;524;0;0;CZK;lastTouch;2020-02-28T00:00:00.0000000
20200229;Daily;online;unpaid;direct;;0;0;0;478;0;0;CZK;lastTouch;2020-02-29T00:00:00.0000000
20200301;Daily;online;unpaid;direct;;0;0;0;455;0;0;CZK;lastTouch;2020-03-01T00:00:00.0000000
20200302;Daily;online;unpaid;direct;;0;0;0;580;0;0;CZK;lastTouch;2020-03-02T00:00:00.0000000
20200303;Daily;online;unpaid;direct;;0;0;0;563;0;0;CZK;lastTouch;2020-03-03T00:00:00.0000000
20200304;Daily;online;unpaid;direct;;0;0;0;516;0;0;CZK;lastTouch;2020-03-04T00:00:00.0000000
20200305;Daily;online;unpaid;direct;;0;0;0;517;0;0;CZK;lastTouch;2020-03-05T00:00:00.0000000
20200306;Daily;online;unpaid;direct;;0;0;0;534;0;0;CZK;lastTouch;2020-03-06T00:00:00.0000000
20200307;Daily;online;unpaid;direct;;0;0;0;475;0;0;CZK;lastTouch;2020-03-07T00:00:00.0000000
20200308;Daily;online;unpaid;direct;;0;0;0;480;0;0;CZK;lastTouch;2020-03-08T00:00:00.0000000
20200309;Daily;online;unpaid;direct;;0;0;0;616;0;0;CZK;lastTouch;2020-03-09T00:00:00.0000000
20200310;Daily;online;unpaid;direct;;0;0;0;542;0;0;CZK;lastTouch;2020-03-10T00:00:00.0000000
20200311;Daily;online;unpaid;direct;;0;0;0;588;0;0;CZK;lastTouch;2020-03-11T00:00:00.0000000
20200312;Daily;online;unpaid;direct;;0;0;0;533;0;0;CZK;lastTouch;2020-03-12T00:00:00.0000000
20200313;Daily;online;unpaid;direct;;0;0;0;531;0;0;CZK;lastTouch;2020-03-13T00:00:00.0000000
20200314;Daily;online;unpaid;direct;;0;0;0;385;0;0;CZK;lastTouch;2020-03-14T00:00:00.0000000
20200315;Daily;online;unpaid;direct;;0;0;0;459;0;0;CZK;lastTouch;2020-03-15T00:00:00.0000000
20200316;Daily;online;unpaid;direct;;0;0;0;524;0;0;CZK;lastTouch;2020-03-16T00:00:00.0000000
20200317;Daily;online;unpaid;direct;;0;0;0;461;0;0;CZK;lastTouch;2020-03-17T00:00:00.0000000
20200318;Daily;online;unpaid;direct;;0;0;0;480;0;0;CZK;lastTouch;2020-03-18T00:00:00.0000000
20200319;Daily;online;unpaid;direct;;0;0;0;444;0;0;CZK;lastTouch;2020-03-19T00:00:00.0000000
20200320;Daily;online;unpaid;direct;;0;0;0;500;0;0;CZK;lastTouch;2020-03-20T00:00:00.0000000
20200321;Daily;online;unpaid;direct;;0;0;0;484;0;0;CZK;lastTouch;2020-03-21T00:00:00.0000000
20200322;Daily;online;unpaid;direct;;0;0;0;501;0;0;CZK;lastTouch;2020-03-22T00:00:00.0000000
20200323;Daily;online;unpaid;direct;;0;0;0;552;0;0;CZK;lastTouch;2020-03-23T00:00:00.0000000
20200324;Daily;online;unpaid;direct;;0;0;0;524;0;0;CZK;lastTouch;2020-03-24T00:00:00.0000000
20200325;Daily;online;unpaid;direct;;0;0;0;510;0;0;CZK;lastTouch;2020-03-25T00:00:00.0000000
20200106;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-01-06T00:00:00.0000000
20200109;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-01-09T00:00:00.0000000
20200118;Daily;online;unpaid;display;;0;0;0;2;0;0;CZK;lastTouch;2020-01-18T00:00:00.0000000
20200119;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-01-19T00:00:00.0000000
20200130;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-01-30T00:00:00.0000000
20200201;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-01T00:00:00.0000000
20200204;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-04T00:00:00.0000000
20200209;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-09T00:00:00.0000000
20200215;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-15T00:00:00.0000000
20200216;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-16T00:00:00.0000000
20200219;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-19T00:00:00.0000000
20200221;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-02-21T00:00:00.0000000
20200301;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-03-01T00:00:00.0000000
20200320;Daily;online;unpaid;display;;0;0;0;1;0;0;CZK;lastTouch;2020-03-20T00:00:00.0000000
20200102;Daily;online;unpaid;facebook;;0;0;0;34;0;0;CZK;lastTouch;2020-01-02T00:00:00.0000000
20200103;Daily;online;unpaid;facebook;;0;0;0;15;0;0;CZK;lastTouch;2020-01-03T00:00:00.0000000
20200104;Daily;online;unpaid;facebook;;0;0;0;21;0;0;CZK;lastTouch;2020-01-04T00:00:00.0000000
20200105;Daily;online;unpaid;facebook;;0;0;0;19;0;0;CZK;lastTouch;2020-01-05T00:00:00.0000000
20200106;Daily;online;unpaid;facebook;;0;0;0;12;0;0;CZK;lastTouch;2020-01-06T00:00:00.0000000
20200107;Daily;online;unpaid;facebook;;0;0;0;18;0;0;CZK;lastTouch;2020-01-07T00:00:00.0000000
20200108;Daily;online;unpaid;facebook;;0;0;0;77;0;0;CZK;lastTouch;2020-01-08T00:00:00.0000000
20200109;Daily;online;unpaid;facebook;;0;0;0;26;0;0;CZK;lastTouch;2020-01-09T00:00:00.0000000
20200110;Daily;online;unpaid;facebook;;0;0;0;29;0;0;CZK;lastTouch;2020-01-10T00:00:00.0000000
20200111;Daily;online;unpaid;facebook;;0;0;0;85;0;0;CZK;lastTouch;2020-01-11T00:00:00.0000000
20200112;Daily;online;unpaid;facebook;;0;0;0;31;0;0;CZK;lastTouch;2020-01-12T00:00:00.0000000
20200113;Daily;online;unpaid;facebook;;0;0;0;18;0;0;CZK;lastTouch;2020-01-13T00:00:00.0000000
20200114;Daily;online;unpaid;facebook;;0;0;0;35;0;0;CZK;lastTouch;2020-01-14T00:00:00.0000000
20200115;Daily;online;unpaid;facebook;;0;0;0;12;0;0;CZK;lastTouch;2020-01-15T00:00:00.0000000
20200116;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-01-16T00:00:00.0000000
20200117;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-01-17T00:00:00.0000000
20200118;Daily;online;unpaid;facebook;;0;0;0;23;0;0;CZK;lastTouch;2020-01-18T00:00:00.0000000
20200119;Daily;online;unpaid;facebook;;0;0;0;13;0;0;CZK;lastTouch;2020-01-19T00:00:00.0000000
20200120;Daily;online;unpaid;facebook;;0;0;0;26;0;0;CZK;lastTouch;2020-01-20T00:00:00.0000000
20200121;Daily;online;unpaid;facebook;;0;0;0;72;0;0;CZK;lastTouch;2020-01-21T00:00:00.0000000
20200122;Daily;online;unpaid;facebook;;0;0;0;21;0;0;CZK;lastTouch;2020-01-22T00:00:00.0000000
20200123;Daily;online;unpaid;facebook;;0;0;0;50;0;0;CZK;lastTouch;2020-01-23T00:00:00.0000000
20200124;Daily;online;unpaid;facebook;;0;0;0;140;0;0;CZK;lastTouch;2020-01-24T00:00:00.0000000
20200125;Daily;online;unpaid;facebook;;0;0;0;57;0;0;CZK;lastTouch;2020-01-25T00:00:00.0000000
20200126;Daily;online;unpaid;facebook;;0;0;0;136;0;0;CZK;lastTouch;2020-01-26T00:00:00.0000000
20200127;Daily;online;unpaid;facebook;;0;0;0;27;0;0;CZK;lastTouch;2020-01-27T00:00:00.0000000
20200128;Daily;online;unpaid;facebook;;0;0;0;165;0;0;CZK;lastTouch;2020-01-28T00:00:00.0000000
20200129;Daily;online;unpaid;facebook;;0;0;0;129;0;0;CZK;lastTouch;2020-01-29T00:00:00.0000000
20200130;Daily;online;unpaid;facebook;;0;0;0;23;0;0;CZK;lastTouch;2020-01-30T00:00:00.0000000
20200131;Daily;online;unpaid;facebook;;0;0;0;54;0;0;CZK;lastTouch;2020-01-31T00:00:00.0000000
20200201;Daily;online;unpaid;facebook;;0;0;0;22;0;0;CZK;lastTouch;2020-02-01T00:00:00.0000000
20200202;Daily;online;unpaid;facebook;;0;0;0;47;0;0;CZK;lastTouch;2020-02-02T00:00:00.0000000
20200203;Daily;online;unpaid;facebook;;0;0;0;26;0;0;CZK;lastTouch;2020-02-03T00:00:00.0000000
20200204;Daily;online;unpaid;facebook;;0;0;0;28;0;0;CZK;lastTouch;2020-02-04T00:00:00.0000000
20200205;Daily;online;unpaid;facebook;;0;0;0;60;0;0;CZK;lastTouch;2020-02-05T00:00:00.0000000
20200206;Daily;online;unpaid;facebook;;0;0;0;107;0;0;CZK;lastTouch;2020-02-06T00:00:00.0000000
20200207;Daily;online;unpaid;facebook;;0;0;0;29;0;0;CZK;lastTouch;2020-02-07T00:00:00.0000000
20200208;Daily;online;unpaid;facebook;;0;0;0;18;0;0;CZK;lastTouch;2020-02-08T00:00:00.0000000
20200209;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-02-09T00:00:00.0000000
20200210;Daily;online;unpaid;facebook;;0;0;0;41;0;0;CZK;lastTouch;2020-02-10T00:00:00.0000000
20200211;Daily;online;unpaid;facebook;;0;0;0;207;0;0;CZK;lastTouch;2020-02-11T00:00:00.0000000
20200212;Daily;online;unpaid;facebook;;0;0;0;100;0;0;CZK;lastTouch;2020-02-12T00:00:00.0000000
20200213;Daily;online;unpaid;facebook;;0;0;0;34;0;0;CZK;lastTouch;2020-02-13T00:00:00.0000000
20200214;Daily;online;unpaid;facebook;;0;0;0;61;0;0;CZK;lastTouch;2020-02-14T00:00:00.0000000
20200215;Daily;online;unpaid;facebook;;0;0;0;44;0;0;CZK;lastTouch;2020-02-15T00:00:00.0000000
20200216;Daily;online;unpaid;facebook;;0;0;0;40;0;0;CZK;lastTouch;2020-02-16T00:00:00.0000000
20200217;Daily;online;unpaid;facebook;;0;0;0;37;0;0;CZK;lastTouch;2020-02-17T00:00:00.0000000
20200218;Daily;online;unpaid;facebook;;0;0;0;16;0;0;CZK;lastTouch;2020-02-18T00:00:00.0000000
20200219;Daily;online;unpaid;facebook;;0;0;0;19;0;0;CZK;lastTouch;2020-02-19T00:00:00.0000000
20200220;Daily;online;unpaid;facebook;;0;0;0;63;0;0;CZK;lastTouch;2020-02-20T00:00:00.0000000
20200221;Daily;online;unpaid;facebook;;0;0;0;69;0;0;CZK;lastTouch;2020-02-21T00:00:00.0000000
20200222;Daily;online;unpaid;facebook;;0;0;0;28;0;0;CZK;lastTouch;2020-02-22T00:00:00.0000000
20200223;Daily;online;unpaid;facebook;;0;0;0;41;0;0;CZK;lastTouch;2020-02-23T00:00:00.0000000
20200224;Daily;online;unpaid;facebook;;0;0;0;80;0;0;CZK;lastTouch;2020-02-24T00:00:00.0000000
20200225;Daily;online;unpaid;facebook;;0;0;0;108;0;0;CZK;lastTouch;2020-02-25T00:00:00.0000000
20200226;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-02-26T00:00:00.0000000
20200227;Daily;online;unpaid;facebook;;0;0;0;18;0;0;CZK;lastTouch;2020-02-27T00:00:00.0000000
20200228;Daily;online;unpaid;facebook;;0;0;0;96;0;0;CZK;lastTouch;2020-02-28T00:00:00.0000000
20200229;Daily;online;unpaid;facebook;;0;0;0;28;0;0;CZK;lastTouch;2020-02-29T00:00:00.0000000
20200301;Daily;online;unpaid;facebook;;0;0;0;16;0;0;CZK;lastTouch;2020-03-01T00:00:00.0000000
20200302;Daily;online;unpaid;facebook;;0;0;0;21;0;0;CZK;lastTouch;2020-03-02T00:00:00.0000000
20200303;Daily;online;unpaid;facebook;;0;0;0;57;0;0;CZK;lastTouch;2020-03-03T00:00:00.0000000
20200304;Daily;online;unpaid;facebook;;0;0;0;104;0;0;CZK;lastTouch;2020-03-04T00:00:00.0000000
20200305;Daily;online;unpaid;facebook;;0;0;0;26;0;0;CZK;lastTouch;2020-03-05T00:00:00.0000000
20200306;Daily;online;unpaid;facebook;;0;0;0;61;0;0;CZK;lastTouch;2020-03-06T00:00:00.0000000
20200307;Daily;online;unpaid;facebook;;0;0;0;14;0;0;CZK;lastTouch;2020-03-07T00:00:00.0000000
20200308;Daily;online;unpaid;facebook;;0;0;0;22;0;0;CZK;lastTouch;2020-03-08T00:00:00.0000000
20200309;Daily;online;unpaid;facebook;;0;0;0;46;0;0;CZK;lastTouch;2020-03-09T00:00:00.0000000
20200310;Daily;online;unpaid;facebook;;0;0;0;28;0;0;CZK;lastTouch;2020-03-10T00:00:00.0000000
20200311;Daily;online;unpaid;facebook;;0;0;0;26;0;0;CZK;lastTouch;2020-03-11T00:00:00.0000000
20200312;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-03-12T00:00:00.0000000
20200313;Daily;online;unpaid;facebook;;0;0;0;14;0;0;CZK;lastTouch;2020-03-13T00:00:00.0000000
20200314;Daily;online;unpaid;facebook;;0;0;0;22;0;0;CZK;lastTouch;2020-03-14T00:00:00.0000000
20200315;Daily;online;unpaid;facebook;;0;0;0;14;0;0;CZK;lastTouch;2020-03-15T00:00:00.0000000
20200316;Daily;online;unpaid;facebook;;0;0;0;9;0;0;CZK;lastTouch;2020-03-16T00:00:00.0000000
20200317;Daily;online;unpaid;facebook;;0;0;0;39;0;0;CZK;lastTouch;2020-03-17T00:00:00.0000000
20200318;Daily;online;unpaid;facebook;;0;0;0;23;0;0;CZK;lastTouch;2020-03-18T00:00:00.0000000
20200319;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-03-19T00:00:00.0000000
20200320;Daily;online;unpaid;facebook;;0;0;0;20;0;0;CZK;lastTouch;2020-03-20T00:00:00.0000000
20200321;Daily;online;unpaid;facebook;;0;0;0;64;0;0;CZK;lastTouch;2020-03-21T00:00:00.0000000
20200322;Daily;online;unpaid;facebook;;0;0;0;158;0;0;CZK;lastTouch;2020-03-22T00:00:00.0000000
20200323;Daily;online;unpaid;facebook;;0;0;0;73;0;0;CZK;lastTouch;2020-03-23T00:00:00.0000000
20200324;Daily;online;unpaid;facebook;;0;0;0;40;0;0;CZK;lastTouch;2020-03-24T00:00:00.0000000
20200325;Daily;online;unpaid;facebook;;0;0;0;49;0;0;CZK;lastTouch;2020-03-25T00:00:00.0000000
20200102;Daily;online;unpaid;internal;;0;0;0;130;0;0;CZK;lastTouch;2020-01-02T00:00:00.0000000
20200103;Daily;online;unpaid;internal;;0;0;0;129;0;0;CZK;lastTouch;2020-01-03T00:00:00.0000000
20200104;Daily;online;unpaid;internal;;0;0;0;100;0;0;CZK;lastTouch;2020-01-04T00:00:00.0000000
20200105;Daily;online;unpaid;internal;;0;0;0;104;0;0;CZK;lastTouch;2020-01-05T00:00:00.0000000
20200106;Daily;online;unpaid;internal;;0;0;0;153;0;0;CZK;lastTouch;2020-01-06T00:00:00.0000000
20200107;Daily;online;unpaid;internal;;0;0;0;160;0;0;CZK;lastTouch;2020-01-07T00:00:00.0000000
20200108;Daily;online;unpaid;internal;;0;0;0;114;0;0;CZK;lastTouch;2020-01-08T00:00:00.0000000
20200109;Daily;online;unpaid;internal;;0;0;0;159;0;0;CZK;lastTouch;2020-01-09T00:00:00.0000000
20200110;Daily;online;unpaid;internal;;0;0;0;144;0;0;CZK;lastTouch;2020-01-10T00:00:00.0000000
20200111;Daily;online;unpaid;internal;;0;0;0;126;0;0;CZK;lastTouch;2020-01-11T00:00:00.0000000
20200112;Daily;online;unpaid;internal;;0;0;0;113;0;0;CZK;lastTouch;2020-01-12T00:00:00.0000000
20200113;Daily;online;unpaid;internal;;0;0;0;150;0;0;CZK;lastTouch;2020-01-13T00:00:00.0000000
20200114;Daily;online;unpaid;internal;;0;0;0;163;0;0;CZK;lastTouch;2020-01-14T00:00:00.0000000
20200115;Daily;online;unpaid;internal;;0;0;0;143;0;0;CZK;lastTouch;2020-01-15T00:00:00.0000000
20200116;Daily;online;unpaid;internal;;0;0;0;137;0;0;CZK;lastTouch;2020-01-16T00:00:00.0000000
20200117;Daily;online;unpaid;internal;;0;0;0;90;0;0;CZK;lastTouch;2020-01-17T00:00:00.0000000
20200118;Daily;online;unpaid;internal;;0;0;0;76;0;0;CZK;lastTouch;2020-01-18T00:00:00.0000000
20200119;Daily;online;unpaid;internal;;0;0;0;106;0;0;CZK;lastTouch;2020-01-19T00:00:00.0000000
20200120;Daily;online;unpaid;internal;;0;0;0;162;0;0;CZK;lastTouch;2020-01-20T00:00:00.0000000
20200121;Daily;online;unpaid;internal;;0;0;0;155;0;0;CZK;lastTouch;2020-01-21T00:00:00.0000000
20200122;Daily;online;unpaid;internal;;0;0;0;201;0;0;CZK;lastTouch;2020-01-22T00:00:00.0000000
20200123;Daily;online;unpaid;internal;;0;0;0;162;0;0;CZK;lastTouch;2020-01-23T00:00:00.0000000
20200124;Daily;online;unpaid;internal;;0;0;0;100;0;0;CZK;lastTouch;2020-01-24T00:00:00.0000000
20200125;Daily;online;unpaid;internal;;0;0;0;105;0;0;CZK;lastTouch;2020-01-25T00:00:00.0000000
20200126;Daily;online;unpaid;internal;;0;0;0;123;0;0;CZK;lastTouch;2020-01-26T00:00:00.0000000
20200127;Daily;online;unpaid;internal;;0;0;0;159;0;0;CZK;lastTouch;2020-01-27T00:00:00.0000000
20200128;Daily;online;unpaid;internal;;0;0;0;143;0;0;CZK;lastTouch;2020-01-28T00:00:00.0000000
20200129;Daily;online;unpaid;internal;;0;0;0;162;0;0;CZK;lastTouch;2020-01-29T00:00:00.0000000
20200130;Daily;online;unpaid;internal;;0;0;0;172;0;0;CZK;lastTouch;2020-01-30T00:00:00.0000000
20200131;Daily;online;unpaid;internal;;0;0;0;152;0;0;CZK;lastTouch;2020-01-31T00:00:00.0000000
20200201;Daily;online;unpaid;internal;;0;0;0;106;0;0;CZK;lastTouch;2020-02-01T00:00:00.0000000
20200202;Daily;online;unpaid;internal;;0;0;0;143;0;0;CZK;lastTouch;2020-02-02T00:00:00.0000000
20200203;Daily;online;unpaid;internal;;0;0;0;163;0;0;CZK;lastTouch;2020-02-03T00:00:00.0000000
20200204;Daily;online;unpaid;internal;;0;0;0;155;0;0;CZK;lastTouch;2020-02-04T00:00:00.0000000
20200205;Daily;online;unpaid;internal;;0;0;0;131;0;0;CZK;lastTouch;2020-02-05T00:00:00.0000000
20200206;Daily;online;unpaid;internal;;0;0;0;141;0;0;CZK;lastTouch;2020-02-06T00:00:00.0000000
20200207;Daily;online;unpaid;internal;;0;0;0;125;0;0;CZK;lastTouch;2020-02-07T00:00:00.0000000
20200208;Daily;online;unpaid;internal;;0;0;0;110;0;0;CZK;lastTouch;2020-02-08T00:00:00.0000000
20200209;Daily;online;unpaid;internal;;0;0;0;118;0;0;CZK;lastTouch;2020-02-09T00:00:00.0000000
20200210;Daily;online;unpaid;internal;;0;0;0;141;0;0;CZK;lastTouch;2020-02-10T00:00:00.0000000
20200211;Daily;online;unpaid;internal;;0;0;0;146;0;0;CZK;lastTouch;2020-02-11T00:00:00.0000000
20200212;Daily;online;unpaid;internal;;0;0;0;144;0;0;CZK;lastTouch;2020-02-12T00:00:00.0000000
20200213;Daily;online;unpaid;internal;;0;0;0;137;0;0;CZK;lastTouch;2020-02-13T00:00:00.0000000
20200214;Daily;online;unpaid;internal;;0;0;0;122;0;0;CZK;lastTouch;2020-02-14T00:00:00.0000000
20200215;Daily;online;unpaid;internal;;0;0;0;120;0;0;CZK;lastTouch;2020-02-15T00:00:00.0000000
20200216;Daily;online;unpaid;internal;;0;0;0;132;0;0;CZK;lastTouch;2020-02-16T00:00:00.0000000
20200217;Daily;online;unpaid;internal;;0;0;0;124;0;0;CZK;lastTouch;2020-02-17T00:00:00.0000000
20200218;Daily;online;unpaid;internal;;0;0;0;129;0;0;CZK;lastTouch;2020-02-18T00:00:00.0000000
20200219;Daily;online;unpaid;internal;;0;0;0;153;0;0;CZK;lastTouch;2020-02-19T00:00:00.0000000
20200220;Daily;online;unpaid;internal;;0;0;0;144;0;0;CZK;lastTouch;2020-02-20T00:00:00.0000000
20200221;Daily;online;unpaid;internal;;0;0;0;130;0;0;CZK;lastTouch;2020-02-21T00:00:00.0000000
20200222;Daily;online;unpaid;internal;;0;0;0;122;0;0;CZK;lastTouch;2020-02-22T00:00:00.0000000
20200223;Daily;online;unpaid;internal;;0;0;0;154;0;0;CZK;lastTouch;2020-02-23T00:00:00.0000000
20200224;Daily;online;unpaid;internal;;0;0;0;165;0;0;CZK;lastTouch;2020-02-24T00:00:00.0000000
20200225;Daily;online;unpaid;internal;;0;0;0;148;0;0;CZK;lastTouch;2020-02-25T00:00:00.0000000
20200226;Daily;online;unpaid;internal;;0;0;0;167;0;0;CZK;lastTouch;2020-02-26T00:00:00.0000000
20200227;Daily;online;unpaid;internal;;0;0;0;122;0;0;CZK;lastTouch;2020-02-27T00:00:00.0000000
20200228;Daily;online;unpaid;internal;;0;0;0;150;0;0;CZK;lastTouch;2020-02-28T00:00:00.0000000
20200229;Daily;online;unpaid;internal;;0;0;0;105;0;0;CZK;lastTouch;2020-02-29T00:00:00.0000000
20200301;Daily;online;unpaid;internal;;0;0;0;137;0;0;CZK;lastTouch;2020-03-01T00:00:00.0000000
20200302;Daily;online;unpaid;internal;;0;0;0;163;0;0;CZK;lastTouch;2020-03-02T00:00:00.0000000
20200303;Daily;online;unpaid;internal;;0;0;0;204;0;0;CZK;lastTouch;2020-03-03T00:00:00.0000000
20200304;Daily;online;unpaid;internal;;0;0;0;213;0;0;CZK;lastTouch;2020-03-04T00:00:00.0000000
20200305;Daily;online;unpaid;internal;;0;0;0;185;0;0;CZK;lastTouch;2020-03-05T00:00:00.0000000
20200306;Daily;online;unpaid;internal;;0;0;0;159;0;0;CZK;lastTouch;2020-03-06T00:00:00.0000000
20200307;Daily;online;unpaid;internal;;0;0;0;151;0;0;CZK;lastTouch;2020-03-07T00:00:00.0000000
20200308;Daily;online;unpaid;internal;;0;0;0;198;0;0;CZK;lastTouch;2020-03-08T00:00:00.0000000
20200309;Daily;online;unpaid;internal;;0;0;0;150;0;0;CZK;lastTouch;2020-03-09T00:00:00.0000000
20200310;Daily;online;unpaid;internal;;0;0;0;166;0;0;CZK;lastTouch;2020-03-10T00:00:00.0000000
20200311;Daily;online;unpaid;internal;;0;0;0;146;0;0;CZK;lastTouch;2020-03-11T00:00:00.0000000
20200312;Daily;online;unpaid;internal;;0;0;0;303;0;0;CZK;lastTouch;2020-03-12T00:00:00.0000000
20200313;Daily;online;unpaid;internal;;0;0;0;562;0;0;CZK;lastTouch;2020-03-13T00:00:00.0000000
20200314;Daily;online;unpaid;internal;;0;0;0;464;0;0;CZK;lastTouch;2020-03-14T00:00:00.0000000
20200315;Daily;online;unpaid;internal;;0;0;0;575;0;0;CZK;lastTouch;2020-03-15T00:00:00.0000000
20200316;Daily;online;unpaid;internal;;0;0;0;468;0;0;CZK;lastTouch;2020-03-16T00:00:00.0000000
20200317;Daily;online;unpaid;internal;;0;0;0;499;0;0;CZK;lastTouch;2020-03-17T00:00:00.0000000
20200318;Daily;online;unpaid;internal;;0;0;0;438;0;0;CZK;lastTouch;2020-03-18T00:00:00.0000000
20200319;Daily;online;unpaid;internal;;0;0;0;437;0;0;CZK;lastTouch;2020-03-19T00:00:00.0000000
20200320;Daily;online;unpaid;internal;;0;0;0;440;0;0;CZK;lastTouch;2020-03-20T00:00:00.0000000
20200321;Daily;online;unpaid;internal;;0;0;0;538;0;0;CZK;lastTouch;2020-03-21T00:00:00.0000000
20200322;Daily;online;unpaid;internal;;0;0;0;600;0;0;CZK;lastTouch;2020-03-22T00:00:00.0000000
20200323;Daily;online;unpaid;internal;;0;0;0;601;0;0;CZK;lastTouch;2020-03-23T00:00:00.0000000
20200324;Daily;online;unpaid;internal;;0;0;0;592;0;0;CZK;lastTouch;2020-03-24T00:00:00.0000000
20200325;Daily;online;unpaid;internal;;0;0;0;463;0;0;CZK;lastTouch;2020-03-25T00:00:00.0000000
20200102;Daily;online;unpaid;organic;;0;0;0;678;0;0;CZK;lastTouch;2020-01-02T00:00:00.0000000
20200103;Daily;online;unpaid;organic;;0;0;0;629;0;0;CZK;lastTouch;2020-01-03T00:00:00.0000000
20200104;Daily;online;unpaid;organic;;0;0;0;698;0;0;CZK;lastTouch;2020-01-04T00:00:00.0000000
20200105;Daily;online;unpaid;organic;;0;0;0;676;0;0;CZK;lastTouch;2020-01-05T00:00:00.0000000
20200106;Daily;online;unpaid;organic;;0;0;0;752;0;0;CZK;lastTouch;2020-01-06T00:00:00.0000000
20200107;Daily;online;unpaid;organic;;0;0;0;748;0;0;CZK;lastTouch;2020-01-07T00:00:00.0000000
20200108;Daily;online;unpaid;organic;;0;0;0;700;0;0;CZK;lastTouch;2020-01-08T00:00:00.0000000
20200109;Daily;online;unpaid;organic;;0;0;0;786;0;0;CZK;lastTouch;2020-01-09T00:00:00.0000000
20200110;Daily;online;unpaid;organic;;0;0;0;654;0;0;CZK;lastTouch;2020-01-10T00:00:00.0000000
20200111;Daily;online;unpaid;organic;;0;0;0;571;0;0;CZK;lastTouch;2020-01-11T00:00:00.0000000
20200112;Daily;online;unpaid;organic;;0;0;0;698;0;0;CZK;lastTouch;2020-01-12T00:00:00.0000000
20200113;Daily;online;unpaid;organic;;0;0;0;827;0;0;CZK;lastTouch;2020-01-13T00:00:00.0000000
20200114;Daily;online;unpaid;organic;;0;0;0;736;0;0;CZK;lastTouch;2020-01-14T00:00:00.0000000
20200115;Daily;online;unpaid;organic;;0;0;0;737;0;0;CZK;lastTouch;2020-01-15T00:00:00.0000000
20200116;Daily;online;unpaid;organic;;0;0;0;750;0;0;CZK;lastTouch;2020-01-16T00:00:00.0000000
20200117;Daily;online;unpaid;organic;;0;0;0;731;0;0;CZK;lastTouch;2020-01-17T00:00:00.0000000
20200118;Daily;online;unpaid;organic;;0;0;0;686;0;0;CZK;lastTouch;2020-01-18T00:00:00.0000000
20200119;Daily;online;unpaid;organic;;0;0;0;764;0;0;CZK;lastTouch;2020-01-19T00:00:00.0000000
20200120;Daily;online;unpaid;organic;;0;0;0;824;0;0;CZK;lastTouch;2020-01-20T00:00:00.0000000
20200121;Daily;online;unpaid;organic;;0;0;0;756;0;0;CZK;lastTouch;2020-01-21T00:00:00.0000000
20200122;Daily;online;unpaid;organic;;0;0;0;716;0;0;CZK;lastTouch;2020-01-22T00:00:00.0000000
